text,,,,,,,,,,,,,,,,,,,,,Label
bridger Amazon Locker is brilliantly convenient There is another called ByBox which you can use with any retailer which is worth using,,,,,,,,,,,,,,,,,,,,,1
Ordered another speaker from Amazon Getting it delivered to the Amazon locker Never used before thought would give it a bash,,,,,,,,,,,,,,,,,,,,,1
Just picked up three 64GB 1000x cards Amazon Locker is such a great idea,,,,,,,,,,,,,,,,,,,,,1
Ok the bit where you go into a convenience store and type a code in and the amazon locker springs open is quite cool,,,,,,,,,,,,,,,,,,,,,1
There must be an Amazon Fresh store around here Marina Del Rey Amazon Pickup Locker pic,,,,,,,,,,,,,,,,,,,,,1
First time using an Amazon locker twitter com YptuZmsshE,,,,,,,,,,,,,,,,,,,,,1
Tried amazon locker delivery facility today and it works well,,,,,,,,,,,,,,,,,,,,,1
I love Amazon locker so much better than dealing with apt delivery,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
If anyone s never picked up from an Amazon locker before This is what they look like nifty pic twitter com TItQVxUabu,,,,,,,,,,,,,,,,,,,,,1
I have just listed Litterlocker II Litter Locker II for 19 99 via ,,,,,,,,,,,,,,,,,,,,,1
my Amazon locker is out of service Mullen what happened,,,,,,,,,,,,,,,,,,,,,1
safe to say that Amazon Locker is the coolest thing to happen to eCommerce in urban areas,,,,,,,,,,,,,,,,,,,,,1
we actually do this already in a few of our stores Find your nearest Amazon locker in store here,,,,,,,,,,,,,,,,,,,,,0
Ordered an 12V adapter for my locker at Download ad it hasn t arrived fuck you Amazon,,,,,,,,,,,,,,,,,,,,,0
Googles Music Locker Now Works Like Apples and Amazons Except Its FREE ,,,,,,,,,,,,,,,,,,,,,1
I had 3 packages delivered to the Amazon Locker today but I haven t been sent the codes to open them Guarantees delivery today,,,,,,,,,,,,,,,,,,,,,1
How do I love thee Amazon Locker Let me count the ways,,,,,,,,,,,,,,,,,,,,,1
Gave the Amazon Locker thing a try So easy pic twitter com ej8iIrGwJP,,,,,,,,,,,,,,,,,,,,,1
champs foot locker ebay amazon lacoste,,,,,,,,,,,,,,,,,,,,,1
We ship it to you on release day so you wouldn t even have to LEAVE YOUR HOUSE Also see if an amazon locker is nearby,,,,,,,,,,,,,,,,,,,,,1
Amazon locker at Thomas More Square just for you twitter com NW5mPRfjn1,,,,,,,,,,,,,,,,,,,,,1
I love Amazon Locker such a great idea and useful service just wish more items were available with it that the price stays the same,,,,,,,,,,,,,,,,,,,,,1
why is this Amazon Locker named this,,,,,,,,,,,,,,,,,,,,,1
Just shipped something to an amazon locker we ll see how this goes ,,,,,,,,,,,,,,,,,,,,,1
I didn t know there was an Amazon Locker pickup in the Potteries Market in Hanley Hmmm,,,,,,,,,,,,,,,,,,,,,1
I bought a thing off amazon and got it delivered to a locker in Spar It s so easy,,,,,,,,,,,,,,,,,,,,,1
Igloo yukon cold locker cooler white 50 quart Get the product description and review of Igloo,,,,,,,,,,,,,,,,,,,,,0
Just had my collection from an Amazon locker What a brilliant idea No more while you were out cards through the door,,,,,,,,,,,,,,,,,,,,,1
My neighbours think they can just get their parcels delivered to my address without asking Do I look like amazon locker,,,,,,,,,,,,,,,,,,,,,1
Huh What is an Amazon Locker pic twitter com T9lGtlYGVe,,,,,,,,,,,,,,,,,,,,,1
Save 61 NHL Los Angeles Kings 2012 Youth Stanley Cup Champion Locker Room Cap One Size 10 59 ,,,,,,,,,,,,,,,,,,,,,1
I spoke with the center this Amazon locker spot is considered residential so we expect to be there by 7 PM QM,,,,,,,,,,,,,,,,,,,,,0
My pkg went out for delivery by 3p today to an Amazon locker still no sign at 5p Can you help check on it 1ZW22A341343094775,,,,,,,,,,,,,,,,,,,,,1
this kind of stuff I however will NEVER set foot in that again and I ll be finding another amazon locker as well,,,,,,,,,,,,,,,,,,,,,1
It s a computer keyboard dustcover How the heck is it too big for an Amazon locker Bad metadata I guess,,,,,,,,,,,,,,,,,,,,,0
Just used an Amazon Locker for the first time felt like I d completed a level on the crystal maze when it flung open,,,,,,,,,,,,,,,,,,,,,1
Just used Amazon Locker for the first time Loved it,,,,,,,,,,,,,,,,,,,,,1
BEST SELLER Jef World of Golf Single Layer Trunk Locker,,,,,,,,,,,,,,,,,,,,,1
Happiness is an Amazon Locker delivery notification email,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker really As if I need more reason to impulse buy things,,,,,,,,,,,,,,,,,,,,,1
The Hurt Locker Blu ray 2 95 at Amazon Zoverstocks used very good condition,,,,,,,,,,,,,,,,,,,,,1
Just ordered something to be delivered to an amazon locker Stupidly excited at the prospect,,,,,,,,,,,,,,,,,,,,,1
Deal The Hurt Locker Blu ray 2 95 at Amazon Zoverstocks used very good condition,,,,,,,,,,,,,,,,,,,,,1
This self service package locker at the post office is cool Makes it easier to retrieve your Amazon,,,,,,,,,,,,,,,,,,,,,1
1 99 for same day Locker delivery I have Amazon Prime free shipping would ve gotten it there Thursday I think,,,,,,,,,,,,,,,,,,,,,1
No shipping fee That future I ll love Until I wait 5 6 days for Amazon Locker dlvry,,,,,,,,,,,,,,,,,,,,,1
My local Amazon Locker has the same name as my cat Milo It must be a sign,,,,,,,,,,,,,,,,,,,,,1
Same day delivery via Amazon Locker I love the future,,,,,,,,,,,,,,,,,,,,,1
Next to our office in is a new locker this means we may never go home again pic twitter com tTcCM8kpnb,,,,,,,,,,,,,,,,,,,,,1
Used Amazon locker today I must say I m impressed pic twitter com RhP6GwfNbs,,,,,,,,,,,,,,,,,,,,,1
Just picked up my first shipment using Locker SO convenient and easy Perfect for buildings w o doormen pic twitter com L1RyiaewAQ,,,,,,,,,,,,,,,,,,,,,1
like w out the drama RT Amazon s going to deliver everything to my home or the nearest locker,,,,,,,,,,,,,,,,,,,,,1
Basically Amazon s going to deliver everything to my home or the nearest locker,,,,,,,,,,,,,,,,,,,,,1
Used an Amazon Locker today for the first time Beats having stuff not fit through the letter box plus it s a tiny bit futuristic D,,,,,,,,,,,,,,,,,,,,,1
what about Staples customers who start buying office supplies cheaper on Amazon and have them shipped to a Staples locker,,,,,,,,,,,,,,,,,,,,,1
Amazon won t deliver 40lbs of cat litter into my Amazon Locker IT WON T FIT IT S TOO MUCH CAT LITTER,,,,,,,,,,,,,,,,,,,,,1
An Amazon Style Locker For Dirty Laundry PSFK,,,,,,,,,,,,,,,,,,,,,0
My locker is literally the Amazon rain forest,,,,,,,,,,,,,,,,,,,,,1
Anyone tried Amazon Locker yet Giving it a try on my next order,,,,,,,,,,,,,,,,,,,,,1
Amazon locker is the coolest thing,,,,,,,,,,,,,,,,,,,,,1
ha ha thought about it Risks package arriving at home wish there was something like Amazon locker,,,,,,,,,,,,,,,,,,,,,1
devlin I m really kind p eep one of those amazon locker type things i ve never used one,,,,,,,,,,,,,,,,,,,,,1
New Blog Post Amazon Locker The ultimate convenient delivery portal Is this the future We reckon so ,,,,,,,,,,,,,,,,,,,,,1
It s ridiculous but I m looking forward to my first Amazon Locker experience later today,,,,,,,,,,,,,,,,,,,,,0
So that s an Amazon locker pic twitter com dfUlrXqFIL,,,,,,,,,,,,,,,,,,,,,1
Ha RT Cyberbullying means shoving someone into an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
Cyberbullying means shoving someone into an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
Using mnemonics to recall an Amazon Locker pickup code is fun Today next to the locker was a yellow umbrella 3 whiskies a veiled Yemeni,,,,,,,,,,,,,,,,,,,,,1
Amazon locker is awesome,,,,,,,,,,,,,,,,,,,,,1
Look demonstrated how easy it is to use amazon locker pic twitter com 9fCMfDiPRX,,,,,,,,,,,,,,,,,,,,,1
Bought the INDIANA JONES Blu Ray set and trying Locker delivery for the first time They ve got one at the 7 11 on Dyckman,,,,,,,,,,,,,,,,,,,,,1
2nd time using locker Arrives at 4 30pm and the location stays open til 7pm everyday Works better than my PO box,,,,,,,,,,,,,,,,,,,,,1
How do those Amazon Locker things work They look like a weapons chest out of Borderlands,,,,,,,,,,,,,,,,,,,,,1
Move over Redbox and Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
Move over Redbox and Amazon Locker Dreambox 3D Vending Machine is here 3D Printer World ,,,,,,,,,,,,,,,,,,,,,1
Oh via the CoOp to pick up a parcel at the Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
Missed train for meeting as boss had used my ticket Nasty VAT bill arrives As does code for Amazon locker Oooh,,,,,,,,,,,,,,,,,,,,,0
My nearest amazon locker is now the co op on Ecclesall road I can t picture it,,,,,,,,,,,,,,,,,,,,,1
could you have it shipped to an amazon locker I dont know how long theyll hold things,,,,,,,,,,,,,,,,,,,,,0
Amazon Locker and king size candy at pic,,,,,,,,,,,,,,,,,,,,,1
Saskwatch I have an amazon locker called the work mail room XD,,,,,,,,,,,,,,,,,,,,,1
Testing the new Amazon Locker service to order lawnmower blades so my sister can mow the lawn for me when she stays in my room this weekend,,,,,,,,,,,,,,,,,,,,,1
Tried ordering something to an Amazon Locker Ridiculously simple and convenient This is the way to order parcels if there is nobody home,,,,,,,,,,,,,,,,,,,,,1
Not happy about not being able to collect from the locker tonight will have a very upset stepson expect better from Amazon,,,,,,,,,,,,,,,,,,,,,1
cecilia So sorry it took so long I gave up on Amazon and just went to Lakeland instead lol Been in my locker for a while tho,,,,,,,,,,,,,,,,,,,,,1
My anticipation level re collecting a parcel from an Amazon locker for the first time indicates a life review may be in order,,,,,,,,,,,,,,,,,,,,,1
Amazon locker code appears not to be working do you have to wait a certain time before picking up,,,,,,,,,,,,,,,,,,,,,1
Amazon recommended I see THE LOCKER D YOU should too and let me know what u think xo pic twitter com a7DiNvDd38,,,,,,,,,,,,,,,,,,,,,1
Save 59 NHL Los Angeles Kings 2012 Youth Stanley Cup Champion Locker Room Cap One Size 10 96 ,,,,,,,,,,,,,,,,,,,,,1
Just saw an dropping locker Now even the homeless can shop online,,,,,,,,,,,,,,,,,,,,,1
I liked a video from 7 Eleven Amazon Locker in Burbank California,,,,,,,,,,,,,,,,,,,,,1
Has anyone had a bad experience using an Amazon Locker or CollectPlus,,,,,,,,,,,,,,,,,,,,,0
Collecting from Amazon locker peanut pic twitter com QYEe6CR4SW,,,,,,,,,,,,,,,,,,,,,1
I m using Amazon Locker for the first time Is it wrong to be excited by this,,,,,,,,,,,,,,,,,,,,,1
Saw my first Amazon locker today genius,,,,,,,,,,,,,,,,,,,,,1
Hey Amazon how is a single pair of earbuds too large to be delivered to a locker,,,,,,,,,,,,,,,,,,,,,0
How To Install Social Content Locker in Blogger,,,,,,,,,,,,,,,,,,,,,1
where is amazon locker and can we do that this weekend,,,,,,,,,,,,,,,,,,,,,1
we could also pick it up at Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
amazon locker Never heard of it will look it up Cheers hun,,,,,,,,,,,,,,,,,,,,,1
If you get it delivered to an Amazon Locker it is free until June 30th,,,,,,,,,,,,,,,,,,,,,1
office foot locker amazon xx,,,,,,,,,,,,,,,,,,,,,1
I m at Amazon Locker Etris Los Angeles CA,,,,,,,,,,,,,,,,,,,,,1
Spar Broomhill s Paul kenyon looking particularly uncomfortable with his new Amazon locker,,,,,,,,,,,,,,,,,,,,,0
Well Amazon s next day service to my local Amazon Locker has really let me down this time Shame,,,,,,,,,,,,,,,,,,,,,1
My Amazon locker order was due yesterday apparently it is in transit today but have had no email with my code great,,,,,,,,,,,,,,,,,,,,,1
Proud Managed Amazon locker without getting any appendages caught,,,,,,,,,,,,,,,,,,,,,1
totes impressed with how fast amazon locker service is Really hope they can find a way to keep it as a free service after next month,,,,,,,,,,,,,,,,,,,,,1
First time trying an Amazon locker delivery pickup pic twitter com fcmduqP3cX,,,,,,,,,,,,,,,,,,,,,1
Overall a fairly even match Amazon should come out of the locker room with fire in their belly to score,,,,,,,,,,,,,,,,,,,,,1
Amazon Cloud Locker Spotify subscriptions iTunes Music Store Google Play Music,,,,,,,,,,,,,,,,,,,,,1
Checkin Amazon Locker Cupid,,,,,,,,,,,,,,,,,,,,,1
got my physics book for 15 on amazon with a giftcard Shout out to whoever took it out of my locker,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker at Staples 425 Park Avenue NYC pic twitter com GnQWSLnf74,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except Its Free,,,,,,,,,,,,,,,,,,,,,1
Just used Amazon s locker delivery service Damned convenient,,,,,,,,,,,,,,,,,,,,,1
have you tried Amazon Locker A bit weird but seems to work ok,,,,,,,,,,,,,,,,,,,,,1
Save 58 NHL Los Angeles Kings 2012 Youth Stanley Cup Champion Locker Room Cap One Size 11 33 ,,,,,,,,,,,,,,,,,,,,,1
Never seen an locker before Seems cool pic twitter com OPV8pshwz3,,,,,,,,,,,,,,,,,,,,,1
Walmart Follows Amazon s Lead Starts Testing Locker Delivery In Retail Stores,,,,,,,,,,,,,,,,,,,,,1
My love affair with Amazon doesn t end with Prime This locker thing is very convenient and easy to,,,,,,,,,,,,,,,,,,,,,1
First Amazon locker I ve seen at pic,,,,,,,,,,,,,,,,,,,,,1
what s an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
First time using Amazon locker at Crawley library and it s brill,,,,,,,,,,,,,,,,,,,,,1
Is this like how Google and Amazon beat Apple to a music locker But when Apple did come to market it was more complete,,,,,,,,,,,,,,,,,,,,,1
The shop hasn t had what I ve been wanting for about a week now At least it wasn t a wasted trip Managed to collect from Amazon locker,,,,,,,,,,,,,,,,,,,,,0
Raises an interesting fraud point you could order something expensive and pick it up from an Amazon Locker without much trouble,,,,,,,,,,,,,,,,,,,,,0
The nearest locker near me just closed I ll be getting less stuff now Are other Radio Shack locker locations affected too,,,,,,,,,,,,,,,,,,,,,0
cool I think Mr Amazon forgot to tell me a parcel is in a locker at the Oracle,,,,,,,,,,,,,,,,,,,,,1
works like and is,,,,,,,,,,,,,,,,,,,,,1
Google s Free Music Locker Works in Cloud Like Apple s Amazon s Peter Kafka Media AllThingsD ,,,,,,,,,,,,,,,,,,,,,1
is it possible to send a product to an Amazon locker If not why not,,,,,,,,,,,,,,,,,,,,,1
Delivery to locker took 1 5 day with standard shipping Really easy to use and location close to home,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except,,,,,,,,,,,,,,,,,,,,,1
Google s Free Music Locker Works in Cloud Like Apple s Amazon s Peter Kafka Media AllThingsD,,,,,,,,,,,,,,,,,,,,,1
going to use Amazon Locker for the first time the locker code name is peanut Liverpool One,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except it s FREE,,,,,,,,,,,,,,,,,,,,,1
Locker Now Works Like and Except its free,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except Its Free via,,,,,,,,,,,,,,,,,,,,,1
Sounds great Googles Music Locker Now Works Like Apples and Amazons Except Its Free,,,,,,,,,,,,,,,,,,,,,1
Amazon locker is just beautiful,,,,,,,,,,,,,,,,,,,,,1
What s in store for the future Googles Music Locker Now Works Like Apples and Amazons Except Its Free,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Works Like Apples Amazons Except Its Free pic twitter com lBz40xPZEP,,,,,,,,,,,,,,,,,,,,,1
RT Googles Music Locker Now Works Like Apples and Amazons Except Its FREE,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except Its FREE,,,,,,,,,,,,,,,,,,,,,1
Google Play Music All Access is the streaming subscription and locker service I have been asking for Thought Amazon was going to do 1st,,,,,,,,,,,,,,,,,,,,,1
Interesting but I ll keep paying my sin tax Google s Free Music Locker Works in Cloud Like Apple s Amazon s,,,,,,,,,,,,,,,,,,,,,1
It s free has ads RT Music Locker Now Works Like and Except Its Free,,,,,,,,,,,,,,,,,,,,,1
Googles Music Locker Now Works Like Apples and Amazons Except Its Free More GOOG AAPL AMZN fighting Good times,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker Software Development Engineer UI both on the website and on the kiosk ,,,,,,,,,,,,,,,,,,,,,1
Just ordered taylor swift locker calendar of and a taylor swift glow stick thanks mummy,,,,,,,,,,,,,,,,,,,,,1
If it s not in my locker tomorrow I will be ordering a new one off of Amazon right after school,,,,,,,,,,,,,,,,,,,,,1
27 99 so amazon says But so worth it The best one is where Jack sparrow is in Davy Jones locker I want to watch them now,,,,,,,,,,,,,,,,,,,,,1
It seems a delivery yesterday to an Amazon locker was attempted call card left Please can you ensure it actually arrives,,,,,,,,,,,,,,,,,,,,,1
Amazon Digital Locker Experience via,,,,,,,,,,,,,,,,,,,,,1
Just used Amazon s pickup locker for the first time it s genius pic twitter com A9Kt3DohRG,,,,,,,,,,,,,,,,,,,,,1
Hmm Seems like Yodel decided the Amazon locker was out when attempting delivery and seem to have left it a card,,,,,,,,,,,,,,,,,,,,,1
