,Text,,,,,,,,,,,,,,,,,,,,,Label
3544,The package locker concept that amazon s testing right now looks promising I wouldn t mind picking up my package at 7 Eleven,,,,,,,,,,,,,,,,,,,,,1
3546,FWIW Amazon Locker seemed OK Not sure I d trust it with particularly high value stuff,,,,,,,,,,,,,,,,,,,,,1
3547,I just bought NBA Men s Dallas Mavericks 2011 Finals Locker Room Championship Hat by adidas via ,,,,,,,,,,,,,,,,,,,,,1
3548,my diary Amazon locker,,,,,,,,,,,,,,,,,,,,,1
3549,interesting to have the average revenue for an Amazon locker cf the av Kindle Any guesses,,,,,,,,,,,,,,,,,,,,,1
3550,The Amazon Locker I saw looked pristine and unused cc,,,,,,,,,,,,,,,,,,,,,1
3551,RT First time seen an Amazon Locker in the wild London One New Change shopping centre 1st floor pic twitter com 1vcdBHGs,,,,,,,,,,,,,,,,,,,,,1
3552,First time seen an Amazon Locker in the wild London One New Change shopping centre 1st floor way to men s room pic twitter com 9qtTlHXs,,,,,,,,,,,,,,,,,,,,,1
3553,so far Amazon Locker is not confirming to my hopes,,,,,,,,,,,,,,,,,,,,,1
3554,launch trial of great new service Amazon Locker We sent Vincent to suss it out,,,,,,,,,,,,,,,,,,,,,1
3556,Video Post We check out s new service Amazon Locker by and Vincent Verdier,,,,,,,,,,,,,,,,,,,,,1
3557,This Amazon Locker thing scares me Dare I try it with an order,,,,,,,,,,,,,,,,,,,,,1
3558,Amazon Locker Delivery Reviewed,,,,,,,,,,,,,,,,,,,,,1
3559,Amazon Cloud Player and now Google Music Locker this is shaping up to be quite an interesting battle,,,,,,,,,,,,,,,,,,,,,1
3560,Just ordered to get something delivered to an locker,,,,,,,,,,,,,,,,,,,,,1
3561,Had my first Amazon storage locker delivery today went smoothly a very useful facility That will put an end to,,,,,,,,,,,,,,,,,,,,,1
3562,Amazon customers in Manhattan can have their purchases delivered to a short term storage locker instead of their unguarded front door,,,,,,,,,,,,,,,,,,,,,1
3563,There is an Amazon Locker location 1 block from home in a Rite Aid Weird location First shipment to it arrives tomorrow impatient,,,,,,,,,,,,,,,,,,,,,0
3564,Right now Google Music is more of a standard music locker than anything else  it lacks a native music store like Amazon and Apple,,,,,,,,,,,,,,,,,,,,,1
3566,Is Google Music Doomed Google Music is still a cloud based storage locker just like Amazon s Cloud Player Ap,,,,,,,,,,,,,,,,,,,,,1
3567,Sensual Masculine Paco Rabanne 1 Million Scent for Men now at amazon Jake Locker,,,,,,,,,,,,,,,,,,,,,1
3568,Amazon on the hunt for more locker locations in Seattle ,,,,,,,,,,,,,,,,,,,,,1
3569,NFL Green Bay Packers Super Bowl Champs 11 by 17 inch Locker Room Sign,,,,,,,,,,,,,,,,,,,,,1
3572,Amazon Testing Locker System That Lets You Pick Up Package At 7 eleven For a few of us with day jobs,,,,,,,,,,,,,,,,,,,,,0
3573,Hallowell Ready Built URB3288 2A HG Hallowell Gray Steel Wardrobe Locker,,,,,,,,,,,,,,,,,,,,,1
3575,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and Proactive Investors USA Ca,,,,,,,,,,,,,,,,,,,,,1
3576,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and Online retailer Ama,,,,,,,,,,,,,,,,,,,,,1
3578,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and The company said it continue,,,,,,,,,,,,,,,,,,,,,1
3579,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and Brady Corp NYSE BRC maker,,,,,,,,,,,,,,,,,,,,,1
3580,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and more,,,,,,,,,,,,,,,,,,,,,1
3581,Amazon locker for in store any store here d agostino pickup Is this new Is it pre apple store in store pickup pic twitter com 1pmZvv7g,,,,,,,,,,,,,,,,,,,,,1
3583,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and HNZ,,,,,,,,,,,,,,,,,,,,,1
3584,NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and Athletic footwear and appare,,,,,,,,,,,,,,,,,,,,,1
3585,AMZN news NYSE NASDAQ News Brady Heinz NYSE Foot Locker Ann Salesforce Amazon and more,,,,,,,,,,,,,,,,,,,,,1
3587,Afternoon Reads via Amazon on the hunt for more locker locations in Seattle ,,,,,,,,,,,,,,,,,,,,,1
3588,The amazon locker was excellent although rite aid had all their carts blocking it And I got a falafel laffa,,,,,,,,,,,,,,,,,,,,,1
3589,RT Amazon on the hunt for more locker locations in Seattle Cc,,,,,,,,,,,,,,,,,,,,,1
3590,Amazon on the hunt for more locker locations in Seattle,,,,,,,,,,,,,,,,,,,,,1
3591,RT Cloud Music Showdown Amazon vs Apple vs Google REVIEW Its been a huge week for digital music locker,,,,,,,,,,,,,,,,,,,,,1
3593,Amazon Locker is a new and easy way to receive your Amazon packages ,,,,,,,,,,,,,,,,,,,,,1
3594,I don t understand Amazon Locker Don t they already deliver stuff to my house,,,,,,,,,,,,,,,,,,,,,1
3595,It s basically a neutered iTunes Amazon s music locker Really nothing unique whatsoever,,,,,,,,,,,,,,,,,,,,,1
3596,Downloaded ScoreCenter on the FIRE from Amazon s Cloud Locker,,,,,,,,,,,,,,,,,,,,,1
3597,I WILL however continue to exploit s free 20k song storage locker which I use daily thank you for unaltered mp3 tags,,,,,,,,,,,,,,,,,,,,,1
3598,My room is a sauna amazon jungle locker room HEAT STROKE evacuating to a lab in Walker,,,,,,,,,,,,,,,,,,,,,1
3599,Locker is brilliant Anything I want picked up at 7 11 No package signature worries Love it,,,,,,,,,,,,,,,,,,,,,1
3600,Amazon extends locker trial to NYC via,,,,,,,,,,,,,,,,,,,,,1
3601,Moving between content in Amazon s cloud locker stored on Fire is simple clearly delineated by a consistent visual ,,,,,,,,,,,,,,,,,,,,,1
3602,AMAZON MONEY GONE IN But drawing out 40 because I owe it and need locker pound,,,,,,,,,,,,,,,,,,,,,1
3603,Yesterday we looked at the three leading cloud locker services for music iTunes Match Amazon Cloud Drive an,,,,,,,,,,,,,,,,,,,,,1
3608,Amazon s locker pickup turned out to be seamless A great option for those sans doorman,,,,,,,,,,,,,,,,,,,,,1
3609,Just picked up a book I ordered 24 hours ago that was delivered to an locker near me,,,,,,,,,,,,,,,,,,,,,1
3610,You ve been able to redownload for free for a while now iTunes Match gives you an online media locker like Amazon Google,,,,,,,,,,,,,,,,,,,,,1
3611,Oh man this Amazon Locker shit is dope,,,,,,,,,,,,,,,,,,,,,0
3612,Able to upload 250 songs last night to the Amazon Cloud storage locker over 8500 songs to go,,,,,,,,,,,,,,,,,,,,,1
3613,The Amazon locker system is actually incredible I would definitely recommend,,,,,,,,,,,,,,,,,,,,,1
3614,The Amazon locker near my office is currently the centre of attention for a group of kids typing in random numbers hoping to get lucky,,,,,,,,,,,,,,,,,,,,,0
3615,Anyone else aware of Amazon s locker service seems like a pretty good idea to me if there is a good location,,,,,,,,,,,,,,,,,,,,,1
3616,It is official the Amazon delivery to a local locker rocks This might mean I never have to deal with UPS again,,,,,,,,,,,,,,,,,,,,,0
3617,Anyone heard of this amazon locker delivery what an amazing idea,,,,,,,,,,,,,,,,,,,,,1
3618,Amazon locker is another great idea ,,,,,,,,,,,,,,,,,,,,,1
3619,Can t wait to try Amazon Locker My apt bldg makes it so hard to receive packages have already gotten many stolen,,,,,,,,,,,,,,,,,,,,,1
3620,Amazon unveils Locker Delivery service in NY free with Prime membership,,,,,,,,,,,,,,,,,,,,,1
3621,Amazon Locker introduced in NYC Can t wait to try it out pic twitter com tZgHwiC,,,,,,,,,,,,,,,,,,,,,1
3622,Before too long you ll be able to have your online shopping delivered to a locker Amazon are trialling,,,,,,,,,,,,,,,,,,,,,1
3623,American Girl Pink Ice Skating Dress American Girl Locker SKATES INCLUDED by American Girl Pink  via,,,,,,,,,,,,,,,,,,,,,0
3624,Reading about the new Locker service for NYC Seattle London this is pretty awesome if you don t live in a doorman building,,,,,,,,,,,,,,,,,,,,,1
3625,Nice idea from Amazon have your delivery stored in a local locker,,,,,,,,,,,,,,,,,,,,,1
3626,Amazon Locker Are you serious broski,,,,,,,,,,,,,,,,,,,,,0
3627,Holy Amazon Locker Gristedes Supermarkets pic,,,,,,,,,,,,,,,,,,,,,1
3628,Came across my 1st amazon locker in nyc one of many death spasms for UPS sadly,,,,,,,,,,,,,,,,,,,,,1
3629,So Ultraviolet worked on a digital locker while Amazon made a physical one,,,,,,,,,,,,,,,,,,,,,1
3630,Amazon locker in NY Package pickup solution Also in Boston Chilling it up with wang,,,,,,,,,,,,,,,,,,,,,0
3631,Can I just say s new locker service is genius Feels like I m in high school again,,,,,,,,,,,,,,,,,,,,,1
3632,RT New Amazon Locker is real not a metaphor doubletake,,,,,,,,,,,,,,,,,,,,,1
3633,Amazon Locker is a pretty good idea actually if you re not always around to sign for a package,,,,,,,,,,,,,,,,,,,,,1
3634,Fascinating New Amazon Locker is real not a metaphor,,,,,,,,,,,,,,,,,,,,,1
3635,Amazon nails it yet again with Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
3636,got an email from re Amazon Locker guess this is useful if you can t have ur personal pkgs shipped to work,,,,,,,,,,,,,,,,,,,,,1
3637,Amazon locker Yeah ill have me one of those Check Next,,,,,,,,,,,,,,,,,,,,,0
3638,Amazon Locker disrupting the Hey Buddy can I ship to your place I don t have a US address industry Brilliant ,,,,,,,,,,,,,,,,,,,,,1
3639,Amazon Locker Looks like the USPS is in even more trouble But what pure brilliance,,,,,,,,,,,,,,,,,,,,,1
3641,One day late the Home Delivery Network fail to deliver to a 24 hour access Amazon locker The depot is closed I go on holiday tomorrow,,,,,,,,,,,,,,,,,,,,,0
3642,I guess I missed the memo but Amazon Lockers are now available all over London The locker in Hammersmith is open 24 hours a day Nice,,,,,,,,,,,,,,,,,,,,,1
3643,Bestdeal Witz Smart Phone Locker Blue Kitchen newly tagged cell phone,,,,,,,,,,,,,,,,,,,,,1
3644,Amazon offers locker delivery service ,,,,,,,,,,,,,,,,,,,,,1
3645,Just used an Amazon delivery locker pic twitter com aiftaBSg,,,,,,,,,,,,,,,,,,,,,1
3646,deals Texas AM Aggies Locker Room Pillow Sham Red20X26 Standard Primary Tw Fl Univ,,,,,,,,,,,,,,,,,,,,,1
3647,We need an Locker in Buffalo so that all of us in Toronto Canada could finally buy ship non eligible stuff,,,,,,,,,,,,,,,,,,,,,1
3648,have you looked in your amazon locker,,,,,,,,,,,,,,,,,,,,,1
3649,New blog post Trying out the Amazon Locker service ,,,,,,,,,,,,,,,,,,,,,1
3650,No locker room touching scenes A great free read Zero Sum Book 1 Kotov Syndrome thriller now free at Amazon,,,,,,,,,,,,,,,,,,,,,1
3651,When did this Amazon Locker thing start Tempted to use it just for the novelty,,,,,,,,,,,,,,,,,,,,,1
3652,Amazon Locker Gristedes,,,,,,,,,,,,,,,,,,,,,1
3653,Amazon Locker delivery via by bro,,,,,,,,,,,,,,,,,,,,,1
3654,It s Academic Two Door Locker Vanity with Light 00431LD It s Academic,,,,,,,,,,,,,,,,,,,,,1
3656,Another PANRE book waiting for me in my Amazon Locker I love reviewing for recertification It s up there with root canals itchy rashes,,,,,,,,,,,,,,,,,,,,,1
3657, Amazon now offers locker deliveries,,,,,,,,,,,,,,,,,,,,,1
3658,Amazon Locker Great stuff,,,,,,,,,,,,,,,,,,,,,1
3660,Love the idea of Amazon lockers they need more locations in London Place an order they deliver in a locker pick up any time you like,,,,,,,,,,,,,,,,,,,,,1
3661,I SMS d him Please deliver my package to parcel locker address as I don t want it sent back to Amazon I don t have tracking#,,,,,,,,,,,,,,,,,,,,,1
3662,Trying out Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
3663,My first Amazon locker delivery is made even more exciting by the discovery that the locker is behind our flat Postal future,,,,,,,,,,,,,,,,,,,,,1
3664,HAVE YOU HEARD Amazons New Locker Service VIDEO This is a pretty sweet service,,,,,,,,,,,,,,,,,,,,,1
3665,RT Holy crap Locker is such an amazing service jc,,,,,,,,,,,,,,,,,,,,,0
3666,Holy crap Locker is such an amazing service jc,,,,,,,,,,,,,,,,,,,,,0
3667,Considering buying something anything really just to try Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
3668,Middle school is like the Amazon River You have to swim across the rampaged boys and the deadly teachers to reach your locker,,,,,,,,,,,,,,,,,,,,,0
3669,Amazon Locker at the local drug store  for deliveries pic twitter com kRcjj5iO,,,,,,,,,,,,,,,,,,,,,1
3670,Yes Amazon locker in the wild,,,,,,,,,,,,,,,,,,,,,1
3671,Amazon really go variety for Christmas competition Found Amazon Locker in Brent Cross yesterday,,,,,,,,,,,,,,,,,,,,,1
3672,Amazon offers locker delivery service,,,,,,,,,,,,,,,,,,,,,1
3673,Moneysavingexpert Amazon offers locker delivery service Amazon customers can now get goods delivered to lockers,,,,,,,,,,,,,,,,,,,,,1
3674,Amazon offers locker delivery service Amazon customers can now get goods delivered to lockers rather than wait,,,,,,,,,,,,,,,,,,,,,1
3675,Amazon offers locker delivery service Amazon customers can now get goods delivered to lockers rather th,,,,,,,,,,,,,,,,,,,,,1
3677,MSE Amazon offers locker delivery service,,,,,,,,,,,,,,,,,,,,,1
3681,2011 Topps Rising Rookies Football Card 120 Jake Locker RC Tennessee Titan  via,,,,,,,,,,,,,,,,,,,,,1
3683,Locker smart service for doormanless New Yorkers Add a location to your acct and pick up somewhere public pic twitter com kTUWkhkJ,,,,,,,,,,,,,,,,,,,,,1
3684,Well this is interesting Have Amazon ship your purchases to a locker vending machine for pick up on your own time,,,,,,,,,,,,,,,,,,,,,1
3686,Amazon Google Racing Apple to Cloud Based Media Locker Service,,,,,,,,,,,,,,,,,,,,,1
3687,Just ordered s latest book to try out the Amazon Locker system Stating it here if the locker kills me AVENGE ME,,,,,,,,,,,,,,,,,,,,,1
3688,What in the name of all that is moley is an Amazon locker Like P O box,,,,,,,,,,,,,,,,,,,,,1
3689,Kingston Data Traveler Locker with Encryption 8 GB USB 2 0 Hi Speed DataTraveler  DTL 8 GB by Kingston  va,,,,,,,,,,,,,,,,,,,,,1
3690,Oooh There s an Amazon locker at Uxbridge Good idea,,,,,,,,,,,,,,,,,,,,,1
3691,Case It Locker Zipper Dual Binder Two in One Binders with 1 1 2 Inch D,,,,,,,,,,,,,,,,,,,,,1
3692,Its neat to get the Amazon Locker announcement but why do I have to manually search for one Why not suggest an obvious location near me,,,,,,,,,,,,,,,,,,,,,1
3694,Amazon Google Racing Apple to Cloud Based Media Locker Service ,,,,,,,,,,,,,,,,,,,,,1
3695,Amazon Under Fire for Selling Kids Book Written by Convicted Serial KIller By Melissa Locker November 4 201,,,,,,,,,,,,,,,,,,,,,1
3697,Placed an Amazon order for Amazon Locker Delivery Unduly excited Wish nearest locker were closer though,,,,,,,,,,,,,,,,,,,,,1
3698,The Dags on Greenwich St near my old dorm now has an Amazon Locker Hahahah,,,,,,,,,,,,,,,,,,,,,1
3699,Intrigued by the Amazon locker concept bringing together the best of online and offline convenience,,,,,,,,,,,,,,,,,,,,,1
3700,Locker sounds like a pretty awesome idea,,,,,,,,,,,,,,,,,,,,,1
3701,I am 3 blocks from the neighborhood Amazon shipping locker Couple that with prime,,,,,,,,,,,,,,,,,,,,,1
3702,Interesting how Amazon Locker will probably save Amazon money but by presenting it as convenience they avoid passing on the savings to you,,,,,,,,,,,,,,,,,,,,,1
3703,Amazon Locker is the best idea for NYC residents though I think they maybe stole this concept from Deutsche Post,,,,,,,,,,,,,,,,,,,,,1
3704,hate to advertise but this locker pick up in NYC looks legit wish i had it when i lived there,,,,,,,,,,,,,,,,,,,,,0
3705,hi I just saw that lockers are available in NY but when I try to checkout or add a locker in my addressbook the option isnt there,,,,,,,,,,,,,,,,,,,,,1
3706,Amazon Locker like ZipCar for your packages sort of via,,,,,,,,,,,,,,,,,,,,,1
3707,Tole je pa super RT Amazon Locker is brilliant,,,,,,,,,,,,,,,,,,,,,1
3708,yes RT Amazon Locker is brilliant,,,,,,,,,,,,,,,,,,,,,1
3709,Two awesome launches free book rentals on Kindle i e Instant Video for books and Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
3710,Amazon Locker is a new and easy way to for you to be mugged Still can t figure out why anyone would use this ,,,,,,,,,,,,,,,,,,,,,1
3711,Amazon is offering a new locker service Seems like it d only be useful in NYC where it can be a pain to get packages,,,,,,,,,,,,,,,,,,,,,1
3712,Amazon s Shipping Lockers Are Live in NYC Amazon locker,,,,,,,,,,,,,,,,,,,,,1
3713,Amazon Locker seems interesting but I don t quite see the need It makes ordering from them less not more convenient,,,,,,,,,,,,,,,,,,,,,1
3714,Amazon now offers to ship my purchases to a locker solution to USPS meltdown in Only there isn t one near me Naturally,,,,,,,,,,,,,,,,,,,,,1
3715,that with a combination of Amazon Locker would be nice,,,,,,,,,,,,,,,,,,,,,1
3716,1 genius RT Amazon Locker is brilliant,,,,,,,,,,,,,,,,,,,,,1
3717,Cool Amazon Locker is now available when I check out on AMZN,,,,,,,,,,,,,,,,,,,,,1
3718,Amazon locker hmm interesting,,,,,,,,,,,,,,,,,,,,,1
3719,What a great idea by locker delivery in NYC Of course this could also be interesting,,,,,,,,,,,,,,,,,,,,,1
3720,Amazon Locker is brilliant,,,,,,,,,,,,,,,,,,,,,1
3721,I m calling it Amazon Locker is the new way to buy things with a stolen credit card,,,,,,,,,,,,,,,,,,,,,1
3722,Virtual doorman Amazon is starting a locker self service pick up stations in NYC,,,,,,,,,,,,,,,,,,,,,1
3723,Amazon just launched Amazon Locker in NYC ,,,,,,,,,,,,,,,,,,,,,1
3724,Just got an email about Amazon Locker Huh,,,,,,,,,,,,,,,,,,,,,1
3725,Thinking of ordering something cheap just to try Amazon s locker service,,,,,,,,,,,,,,,,,,,,,1
